,filename,contents
10,email975.txt,"hi :
have
you been paying too much for your home or
business long distance ?
have
you been looking for an affordable but honest
long distance alternative ?
we are offering
fiber optic long distance for
as low as $ 9 . 95 per month !
email
us with your phone number and we ' ll call you
back so you can hear how great the connection is .
six plans to choose from including a travel plan .
there are no credit checks and because you don ' t
need to change your long distance carrier , your
service can be turned on in just a few hours .
distributors needed !
we have distributors now making a few hundred to
many thousands of dollars per month from the comfort
of their homes .
obtain complete
details include your phone number - we ' ll
call you back to confirm our crisp clear connection .
to be removed : click here
"
11,email735.txt,"father gets aroused watching his 19 year old daughter
taking a shower ! he gets hard and cannot resist any
more . a girl is astonished and still she likes when
her father is caressing her body she wants more ,
she wants sex with this man we will not tell mom
what we are doing when she is not home
real incest pics and movies at
its here : http : / / bluster . blyadi . info /
"
12,email555.txt,"muniz ,
govenment don ' t want me to sell
undergroundcd ! check your spouse and staff
investigate your own credit - history
hacking someone pc !
disappear in your city
bannedcd 2004
http : / / www . 8006 hosting . com / cd /
bingham , by the open .
"
13,email316.txt,"milf hunter
do you know where your mom is ?
more sample pics more sample movies list of milfs
click
here to enlarge your penis 3 - 4 inches naturally ! !
click
here to be removed
"
14,email734.txt,"hello , we would like to offer localized software versions ( qerman , french , spanish , uk , and many others ) .
all iisted software is avaiiabie for immediate downioad !
no need to wait 2 - 3 week for cd deiivery !
just few exampies :
- norton internet security pro 2005 - $ 29 . 95
- windows xp professionai with sp 2 fuli version - $ 59 . 95
- corei draw graphics suite 12 - $ 49 . 95
- dreamweaver mx 2004 ( homesite 5 . 5 inciuding ) - $ 39 . 95
- macromedia studio mx 2004 - $ 119 . 95
just browse our site and find any software you need in your native ianguage !
best regards ,
kieth
"
15,email944.txt,"schematically intermingle bandage credulousness broadeners
unfulfilled scorer nature
cavalierly posh pleads perfectionists masterpiece
exiting trio hearken searchings text
mate reeducation revolution
carbonizer clocking inscrutable congratulations
whirlwind prize athlete
livermore adherers salz orlando numerically
untold durango opts bard
"
16,email737.txt,"stroboscopic cattleman carl bump
want a prescription medication ? find it here !
we have all tablets you could possibly need !
and the costs are very low !
stop receiving promotional material now
darkle promiscuous rostrum gazette poincare dockside
"
17,email653.txt,"my rich parents rich bad ? tying taught rich ? happened did speaking .
most popular softwwares start from $ 20 jc
windows xp pro ( sp 2 )
microsoft office 2003 system pro ( 5 cds ) ktn
adobe photoshop cs 8 . 0
adobe acrobat 7 . 0 professional
autocad 2005
symantec norton systemworks
dvdxcopy platinum 4 . 0 . 38
quickbooks 2004 premier edition xd
macromedia studio mx 2004
microsoft office system professional 2003 fb
norton antivirus 2005
adobe pagemaker 7 . 01 boughtwe order ur softwares here letters
the studied night am ? light filled wanted very .
"
18,email976.txt,"if you are paying more than 3 . 10 % on your mortgage ,
we can slash your payment !
approval regardless of credit history
start saving today
please fill out the form to receive free quotes on refinancing your home mortgage .
- http : / / rd . yahoo . com / allegheny / * http : / / www . savonmortgages . com / ? partid = sf
around us laugh look
write thank get with
carry has far had
"
19,email414.txt,"are you interested in making some extra money on the internet ?
well have i got something for you . last week i made $ 3500 , i am offering you 5 yes 5 web sites that have already been made and are waiting for you to put up to make money with . there is also a few videos that are included that tell you exactly what you have to do to be successful . i am going to also offer you the rights to the web pages and to 5 ebooks that you can sell . . these ebooks aren ' t just any ebooks these are books on how to make money on the internet . i am selling this package deal for a short time only at the low price of $ 39 . 77 my friends all say that i am crazy . . the web site alone is worth over $ 1500 and its yours for only $ 39 . 77 . each ebook you will receive is worth around $ 350 . my web page is . www . home - business - onthe - net . com . please come take a look .
if you have any questions please feel free to give me a email .
if you ' d like a free ebook just give me a email and ill email you one asap .
sincerly
your friend
keegan
click on the link below to remove yourself
aol users
remove me
- -
irish linux users ' group : ilug @ linux . ie
http : / / www . linux . ie / mailman / listinfo / ilug for ( un ) subscription information .
list maintainer : listmaster @ linux . ie"
20,email802.txt,"dear projecthoneypot @ projecthoneypot . org :
we offer email marketing with best services .
1 . targeted list
we can provide target email list you need , which are compiled
only on your order . we will customize your client list .
* we have millions of lists in many categories .
2 . sending targeted list for you
we can send your email message to your target clients ! we will
customize your email list and send your ad for you .
* we also offer hosting & mailing server .
regards !
steve
marketing team
kzl 789 @ 56 . com
no and bye : bpserver @ hotmail . com"
21,email972.txt,"heya !
has your cum ever dribbled and you wish it had shot out ?
have you ever wanted to impress your girl with a huge cumshot ?
spur - m is the only site to offer an all natural male enhancement
formula that is proven to increase your sperm volume by up to 500 % .
our highly potent , volume enhancing formula will give our results
in days and comes with an impressive 100 % guarantee .
imagine the difference ( look and feel ) between dribbling your cum
compared to shooting out burst after burst . try spur - m now ! and
with our money back guarantee you have absolutely nothing to lose !
look here : http : / / blah - rx . com / enter . php
no thanks : http : / / blah - rx . com / rr . php"
22,email363.txt,"government grants e - book 2002 edition
katfish 48 ! you can receive the money you need . . .
every day millions of dollars are given away to people , just like you ! !
your government spends billions of tax dollars on government grants .
do you know that private foundations , trust and corporations are
required to give away a portion of theirs assets . it doesn ' t matter ,
where you live ( usa only ) , your employment status , or if you are broke , retired
or living on a fixed income . there may be a grant for you !
anyone can apply for a grant from 18 years old and up !
we will show you how & where to get grants . this book is newly updated with the most current information ! ! !
grants from $ 500 . 00 to $ 50 , 000 . 00 are possible !
grants don ' t have to be paid back , ever !
grants can be ideal for people who are or were bankrupt or just have bad credit .
please visit our website
and place your order today ! click here
we apologize for any email you may have inadvertently received .
please click here to be removed from future mailings .
[ bfryte ^ 3247 ( ^ ( pol : k ]"
23,email560.txt,"free lottocalle mendoza 23 ,
28173 madrid - spain . ( spain branch )
dear roberta _ camille ,
we are please to announce you as one of the 10 lucky winners in the freelotto
draw held this month of july . all 10 winning addresses were randomly selected
from a batch of 50 , 000 , 000 international emails . your email address emerged
alongside 9 others as category 2 winners in this year ' s annual freelotto draw .
consequently , you have therefore been approved for a total pay out of
1 , 500 , 000 . 00 ( one million five hundred euros ) only . the following
particulars are attached to your lotto payment order
( i ) payment number : fl / 01 / 655372592 / es ( ii ) email ticket
number : fl 924 / 33 / 56 ( iii ) lotto code numberflo 8562 es ( iv ) winning
numbers : 23 - 13 - 39 - 80 - 57 - 01
please contact the under listed claims officer via email mailto : rebeccarangler 5 @ walla . com
as soon as possible for the immediate release of your winnings
dr . rebecca ranglerchief financial director the free company freelotto @ walla . com
winners are advice to keep this award confidential until prize are
claimed to avert incidence of impersonation by unscrupulous elements
once again on behalf of all our staff
congratulations ! ! !
sincerely , mrs laura redondopromotions manager the free
company
the freelotto awards is proudly sponsored by a conglomerate of international
it companies . the freelotto internet draw is held once in a year and is so
organized to encourage the use of the internet and computers worldwide . we are
proud to say that over 200 million euros are won annually in more than 150
countries worldwide
we also encourage you to visit our website at www . freelotto . com and take your chance to
play and become part of our daily winners . millions are won on a daily basis on
one of the world _ s most famous free lotto service .
"
24,email562.txt,"36 hours : for all your needs : )
http : / / jfwp . dsy 6 zwd 6 andlzed . bonnyka . com
life is something that everyone should try at least once .
never stand begging for that which you have the power to earn .
it is error only , and not truth , that shrinks from inquiry ."
25,email945.txt,"hello !
viagra is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is stronq enough for a man , but made for a woman ; - )
orderinq viaqra oniine is a very convinient , fast and secure way !
miliions of people do it daiiy to save their privacy and money
order here . . .
"
26,email8.txt,"as a result of recent deregulation in states such as pennsylvania and
california , many new companies are entering the retail energy market . today ,
consumers in several states are able to choose their energy provider in much
the same way they choose their long - distance phone company . a survey has
been commissioned by the research group to better understand which factors
are most important to consumers considering switching energy providers .
the survey consists of 28 question , and can be found on the following website :
if you , your spouse , or someone else in your family has time to take this
survey , we would appreciate your input .
feel free to forward this email to others . thanks for your time and
consideration ."
27,email415.txt,"barrister paul okpara
equity chambers ,
lagos ,
nigeria .
please you should reply to my private email address
( paul 8 @ lawyer . com )
attention :
i am mr . paul okpara , principal partner benson & associates
( equity chambers ) . i need your urgent and very confidential
approach to this proposition .
on january 6 , 1998 , my client a foreign oil consultant / contractor
with the nigerian national petroleum corporation ( nnpc ) , mr .
james gibson made a numbered time ( fixed ) deposit for twelve
calendar months , valued at us $ 17 , 500 , 000 . 00 ( seventeen million five
hundred thousand united states dollars ) .
upon maturity of his deposit , the chambers got a routine
notification from the finance house which was sent to his
forwarding address .
after a month , we got a reminder from the finance house and i had
to verify his where about from his contract employers , the nnpc .
unfortunately , i was informed by the nnpc that my client died
from an automobile accident about a month to the first letter
from the finance house .
as his legal representative , i know that my client died without
making a will and all my attempts to trace his next of kin has
been fruitless .
furthermore , as his attorney , i am aware that he did not declare
any next of kin or relations in all his official documents ,
including his depository form with the finance house .
according to nigerian law , at the expiration of 5 ( five ) years ,
the money will revert to the ownership of the nigerian government
if nobody applies to claim the fund .
since i have been unsuccessfully in locating the relatives , i
seek your consent to present you as the next of kin of my late
client so that the proceeds of this account valued at us $ 17 , 500 , 000 . 00
( minus incurred interest ) can be paid to you .
i will expect you to use your human discretion in sharing the
funds when it ' s been transferred into your custody .
i will put together all necessary legal documents that can be
used to back up any claim we may make . all i require is your
honest cooperation to enable us sees this deal through
particularly your words of honor not to sit on the funds when
it? ? ? s in your control . please !
i guarantee that this will be executed under a legitimate
arrangement that will protect you from any breach of the law .
telephone and fax numbers to enable us discuss further about this
transaction .
i wait to hear from you soon , have a nice day .
please you should reply to my private email address
( paul 8 @ lawyer . com )
thank you .
barrister paul okpara
get tiscali broadband from £ 15 : 99
"
28,email979.txt,http : / / bin . nepel . com
29,email564.txt,"we offer best quality replca watches at the lowest prices in the nation
"
30,email364.txt,"discover . . . in the next few minutes . . . regardless of your age , sex , or
current
health status , how this common element can change the way you experience
the
next half of your life .
learn how to increase
your quality of
life
we really have something
here which may be able to reverse some of the problems associated with
aging .
- dr . anthony karpos , m . d .
- - - - - original message - - - - -
from : taina @ r . com [ mailto : billye @ sb . com ]
sent : friday , march 5 , 2004 8 : 14 pm
to : micki ; lilliana @ py . com ; kai ; dana ; sebastian
subject : appreciate but no
thank you po 12 00 b , oran ge sta d , a ruba
what ! exclaimed his father , looking at him in surprise , it ' s your favorite
soup
i know , said rob , quietly , but i don ' t want any
are you ill , robert ? asked his mothernever felt better in my life ,
answered rob , truthfully
"
31,email946.txt,"paliourg your easy - to - use r x solution is here
totally f r e e prescriptions ! !
no prior prescription needed !
we believe ordering medication should be
as simple as ordering anything else on the internet .
private , secure , and easy .
no prescription required , no long lengthy forms to fill out .
your easy - to - use solution is here :
thank you for your time ,
marissa friedman
paliourg below is for u if u dislike e - commerce
http : / / paliourg . traddittoin . com / off . html
"
