,Game_ID,Report,player_name,assists,total_rebounds,steals,blocks
61,8,"Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
",Dwight Howard,0.0,-1,6,
62,8,"Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
",Kent Bazemore,13.0,-1,-1,-1
63,8,"Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
",Dennis Schroder,0.0,-1,-1,1
64,8,"Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
",Mike Dunleavy,,-1,-1,-1
65,9,"In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
",Kevin Durant,2.0,-1,-1,
66,9,"In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
",Klay Thompson,-1.0,-1,-1,
67,9,"In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
",Stephen Curry,3.0,-1,-1,
68,9,"In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
",Blake Griffin,-1.0,-1,-1,0
69,9,"In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
",Jamal Crawford,0.0,-1,,2
70,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Carmelo Anthony,-1.0,-1,-1,0
71,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Derrick Williams,,-1,-1,-1
72,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Robin Lopez,-1.0,-1,-1,-1
73,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Jose Calderon,8.0,-1,-1,-1
74,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Kobe Bryant,-1.0,-1,-1,-1
75,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Jordan Clarkson,10.0,-1,-1,-1
76,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",D'Angelo Russell,,-1,0,1
77,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Lou Williams,5.0,-1,,-1
78,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Giannis Antetokounmpo,4.0,-1,-1,-1
79,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Jabari Parker,-1.0,-1,-1,-1
80,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",John Henson,,-1,-1,1
81,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Tony Snell,,-1,2,-1
82,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Matthew Dellavedova,3.0,-1,,1
83,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Greg Monroe,-1.0,-1,-1,-1
84,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",DeMarre Carroll,6.0,-1,-1,-1
85,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Jonas Valanciunas,11.0,-1,-1,
86,11,"DeMar DeRozan and Terrence Ross combined for a whopping 55 points on 17 - of - 28 shooting, helping lead the Raptors to outstanding 51 and 56 percent success rates from the field and three - point range, respectively. Kyle Lowry went for 18 points, while DeMarre Carroll supplied 13 points of his own. Jonas Valanciunas registered an 11 - point, 13 - rebound double - double. The top - heavy Bucks got their own stellar 30 - point performance from Giannis Antetokounmpo, while Jabari Parker followed with 27 points. However, only one other Bucks player managed to get into double digits in the scoring column, and that effort came from the bench in the person of Greg Monroe (11 points). Tony Snell (eight points), John Henson (seven points) and Matthew Dellavedova (two points) considerably underwhelmed, while Milwaukee particularly struggled from long range, shooting just 17 percent from beyond the arc.
",Kyle Lowry,1.0,-1,,-1
87,12,"The Memphis Grizzlies (10) defeated the Minnesota Timberwolves (0 - 1) 105 - 101 Wednesday at the FedExForum in Memphis. It was n't the cleanest game ever played, with the Timberwolves handing out 23 turnovers and the Grizzlies racking up 17 of their own, but it was still a tight matchup that ended with a close finish. Marc Gasol put the Grizzlies on his back and helped the Grizzlies get their first victory of the year. Gasol finished the game with 32 points (12 - 17 FG), nine rebounds, three assists, two steals, and two blocked shots, getting a little bit of everything on the stat sheet Wednesday. Not far behind was Zach Randolph, who had 25 points (12 - 16 FG), 13 rebounds, an assist, and a block. Mike Conley also passed the double - digit benchmark and finished with 16 points to go along with one rebound, six assists, and a steal. The other starting guard, Courtney Lee, shot 5 - for - 11 from the field and 2 - for - 4 from behind the arc to score 14 points in 35 minutes of action. Despite the win, the Grizzlies got little output from their bench unit, who only scored 10 of their 105 total points. With a ton of fresh faces, this was finally a shot for Timberwolves' fans to see their new young lineup. Thaddeus Young was very efficient in his debut, scoring 26 points (10 - 18 FG, 2 - 3 3PT, 4 - 4 FT) and grabbing four rebounds, four assists, and two steals. Mo Williams matched Young's efficiency and added 18 points (6 - 9 FG, 2 - 3 3Pt, 4 - 4 FT) of his own. Williams also contributed four assists and a steal. No. 1 overall pick Andrew Wiggins made his regular season debut but only had six points, three rebounds, an assist, and two steals, playing just 18 minutes. The Grizzlies' next game is on the road Friday against the Indiana Pacers, while the Timberwolves will take on the Detroit Pistons on Thursday in Detroit.
",Andrew Wiggins,1.0,-1,2,-1
